Cases/10000Habitants,Cases,Municipality,Gemnr,Habitants,Number of Records,Date
"0,374062506",2,Rijswijk,603,53467,1,17/03/2020
"0,366374178",2,Terneuzen,715,54589,1,17/03/2020
"0,359311559",2,Hoogeveen,118,55662,1,17/03/2020
"0,276227833",2,Vlaardingen,622,72404,1,17/03/2020
"0,249634909",2,Purmerend,439,80117,1,17/03/2020
"0,193867957",2,Delft,503,103163,1,17/03/2020
"0,184233313",2,Alkmaar,361,108558,1,17/03/2020
"0,172845908",2,Ede,228,115710,1,17/03/2020
"0,128299708",2,Zaanstad,479,155885,1,17/03/2020
"2,955956252",3,Alphen-Chaam,1723,10149,1,17/03/2020
"2,611420613",3,Landsmeer,415,11488,1,17/03/2020
"2,051141802",3,Westvoorne,614,14626,1,17/03/2020
"1,883357398",3,Beek,888,15929,1,17/03/2020
"1,879228264",3,Heeze-Leende,1658,15964,1,17/03/2020
"1,819725828",3,Heumen,252,16486,1,17/03/2020
"1,732601790",3,Waterland,852,17315,1,17/03/2020
"1,617599482",3,Heerde,246,18546,1,17/03/2020
"1,572656741",3,West Maas en Waal,668,19076,1,17/03/2020
"1,569858713",3,Eersel,770,19110,1,17/03/2020
"1,292546316",3,Borne,147,23210,1,17/03/2020
"1,281503631",3,Bloemendaal,377,23410,1,17/03/2020
"1,278554381",3,Heiloo,399,23464,1,17/03/2020
"1,264968797",3,Maasgouw,1641,23716,1,17/03/2020
"1,201874925",3,Stein,971,24961,1,17/03/2020
"1,187131495",3,Albrandswaard,613,25271,1,17/03/2020
"1,144557628",3,Wassenaar,629,26211,1,17/03/2020
"1,054444483",3,Zaltbommel,297,28451,1,17/03/2020
"0,945537065",3,Aalsmeer,358,31728,1,17/03/2020
"0,799765402",3,Raalte,177,37511,1,17/03/2020
"0,757671423",3,Geldrop-Mierlo,1771,39595,1,17/03/2020
"0,684025719",3,Molenlanden,1978,43858,1,17/03/2020
"0,657289339",3,Kerkrade,928,45642,1,17/03/2020
"0,645508338",3,Lingewaard,1705,46475,1,17/03/2020
"0,616358145",3,Barendrecht,489,48673,1,17/03/2020
"0,583317130",3,De Fryske Marren,1940,51430,1,17/03/2020
"0,574745675",3,Woerden,632,52197,1,17/03/2020
"0,536308055",3,Smallingerland,90,55938,1,17/03/2020
"0,475918523",3,Nieuwegein,356,63036,1,17/03/2020
"0,371825539",3,Hengelo (O),164,80683,1,17/03/2020
"0,353786101",3,Nissewaard,1930,84797,1,17/03/2020
"0,332454177",3,Hilversum,402,90238,1,17/03/2020
"0,276235463",3,Westland,1783,108603,1,17/03/2020
"0,243690448",3,Leeuwarden,80,123107,1,17/03/2020
"0,188695860",3,Enschede,153,158986,1,17/03/2020
"0,144297368",3,Almere,34,207904,1,17/03/2020
"3,803727653",4,Simpelveld,965,10516,1,17/03/2020
"3,446493193",4,Sint Anthonis,1702,11606,1,17/03/2020
"2,608582236",4,Hilvarenbeek,798,15334,1,17/03/2020
"2,366303833",4,Son en Breugel,848,16904,1,17/03/2020
"1,850823617",4,Zundert,879,21612,1,17/03/2020
"1,777540772",4,Zwartewaterland,1896,22503,1,17/03/2020
"1,683359987",4,Wijk bij Duurstede,352,23762,1,17/03/2020
"1,664308896",4,Neder-Betuwe,1740,24034,1,17/03/2020
"1,637599279",4,Oegstgeest,579,24426,1,17/03/2020
"1,558967963",4,Eijsden-Margraten,1903,25658,1,17/03/2020
"1,505570611",4,Buren,214,26568,1,17/03/2020
"1,428979708",4,Langedijk,416,27992,1,17/03/2020
"1,400805463",4,Culemborg,216,28555,1,17/03/2020
"1,064084488",4,Landgraaf,882,37591,1,17/03/2020
"0,952880080",4,Tiel,281,41978,1,17/03/2020
"0,906310185",4,Heusden,797,44135,1,17/03/2020
"0,901489712",4,Vlissingen,718,44371,1,17/03/2020
"0,896077421",4,Zwijndrecht,642,44639,1,17/03/2020
"0,859235710",4,Schagen,441,46553,1,17/03/2020
"0,840671697",4,Harderwijk,243,47581,1,17/03/2020
"0,717978173",4,Vijfheerenlanden,1961,55712,1,17/03/2020
"0,713673994",4,Krimpenerwaard,1931,56048,1,17/03/2020
"0,690000173",4,Barneveld,203,57971,1,17/03/2020
"0,687178959",4,Roermond,957,58209,1,17/03/2020
"0,585240241",4,Velsen,453,68348,1,17/03/2020
"0,400172074",4,Deventer,150,99957,1,17/03/2020
"0,337114636",4,Dordrecht,505,118654,1,17/03/2020
"0,259344507",4,Haarlemmermeer,394,154235,1,17/03/2020
"2,941003470",5,Nederweert,946,17001,1,17/03/2020
"2,769929644",5,Hardinxveld-Giessendam,523,18051,1,17/03/2020
"2,659998936",5,Druten,225,18797,1,17/03/2020
"2,446183953",5,Cranendonck,1706,20440,1,17/03/2020
"2,323960028",5,Geertruidenberg,779,21515,1,17/03/2020
"1,919312119",5,Dongen,766,26051,1,17/03/2020
"1,897533207",5,Dinkelland,1774,26350,1,17/03/2020
"1,832441545",5,Heemstede,397,27286,1,17/03/2020
"1,676670802",5,Best,753,29821,1,17/03/2020
"1,626174911",5,Boxtel,757,30747,1,17/03/2020
"1,397741250",5,Castricum,383,35772,1,17/03/2020
"1,009795012",5,Utrechtse Heuvelrug,1581,49515,1,17/03/2020
"1,007841003",5,Goeree-Overflakkee,1924,49611,1,17/03/2020
"0,748379758",5,Bergen op Zoom,748,66811,1,17/03/2020
"0,683237452",5,Gouda,513,73181,1,17/03/2020
"0,662910176",5,Leidschendam-Voorburg,1916,75425,1,17/03/2020
"2,318213430",6,Beuningen,209,25882,1,17/03/2020
"2,273071678",6,Vught,865,26396,1,17/03/2020
"1,756440281",6,IJsselstein,353,34160,1,17/03/2020
"1,465165686",6,Wijchen,296,40951,1,17/03/2020
"1,457159510",6,Beverwijk,375,41176,1,17/03/2020
"1,183501982",6,West Betuwe,1960,50697,1,17/03/2020
"0,778897082",6,Roosendaal,1674,77032,1,17/03/2020
"0,692392910",6,Hoeksche Waard,1963,86656,1,17/03/2020
"0,660516524",6,Amstelveen,362,90838,1,17/03/2020
"0,540608725",6,Alphen aan den Rijn,484,110986,1,17/03/2020
"4,931313843",7,Haaren,788,14195,1,17/03/2020
"1,715055739",7,Dronten,303,40815,1,17/03/2020
"1,136345189",7,Lansingerland,1621,61601,1,17/03/2020
"0,434068149",7,Haarlem,392,161265,1,17/03/2020
"0,430915079",7,Apeldoorn,200,162445,1,17/03/2020
"0,302638576",7,Groningen,14,231299,1,17/03/2020
"3,429502293",8,Loon op Zand,809,23327,1,17/03/2020
"2,978628342",8,Ermelo,233,26858,1,17/03/2020
"2,759477079",8,Sint-Michielsgestel,845,28991,1,17/03/2020
"2,555747237",8,Renkum,274,31302,1,17/03/2020
"2,472035103",8,Deurne,762,32362,1,17/03/2020
"2,242089628",8,Leudal,1640,35681,1,17/03/2020
"1,891655435",8,Horst aan de Maas,1507,42291,1,17/03/2020
"1,438434983",8,Oosterhout,826,55616,1,17/03/2020
"1,243471773",8,Stichtse Vecht,1904,64336,1,17/03/2020
"0,921319329",8,Heerlen,917,86832,1,17/03/2020
"0,787378325",8,Venlo,983,101603,1,17/03/2020
"0,640517538",8,Leiden,546,124899,1,17/03/2020
"0,627465744",8,Zwolle,193,127497,1,17/03/2020
"0,502307475",8,Arnhem,202,159265,1,17/03/2020
"3,782625142",9,Goirle,785,23793,1,17/03/2020
"1,893023158",9,Overbetuwe,1734,47543,1,17/03/2020
"1,559386641",9,Gooise Meren,1942,57715,1,17/03/2020
"3,825554705",10,Oisterwijk,824,26140,1,17/03/2020
"1,840569840",10,Pijnacker-Nootdorp,1926,54331,1,17/03/2020
"1,283812409",10,Lelystad,995,77893,1,17/03/2020
"4,051565378",11,Drimmelen,1719,27150,1,17/03/2020
"3,100076093",11,Coevorden,109,35483,1,17/03/2020
"2,381261636",11,Soest,342,46194,1,17/03/2020
"2,280265340",11,Waalwijk,867,48240,1,17/03/2020
"2,741353315",12,Etten-Leur,777,43774,1,17/03/2020
"2,166612501",12,Altena,1959,55386,1,17/03/2020
"1,876935590",12,Zeist,355,63934,1,17/03/2020
"2,604636253",13,Houten,321,49911,1,17/03/2020
"13,222516056",14,Boekel,755,10588,1,17/03/2020
"9,015390560",14,Landerd,1685,15529,1,17/03/2020
"4,023219725",14,Berg en Dal,1945,34798,1,17/03/2020
"1,530874457",14,Oss,828,91451,1,17/03/2020
"4,198505332",15,Beekdaelen,1954,35727,1,17/03/2020
"3,502708761",15,De Bilt,310,42824,1,17/03/2020
"0,316083245",17,'s-Gravenhage,518,537833,1,17/03/2020
"2,075958219",19,Helmond,794,91524,1,17/03/2020
"6,492241771",20,Bernheze,1721,30806,1,17/03/2020
"1,343690414",21,Amersfoort,307,156286,1,17/03/2020
"0,949741411",22,Eindhoven,772,231642,1,17/03/2020
"1,556369768",24,'s-Hertogenbosch,796,154205,1,17/03/2020
"8,210989588",25,Gemert-Bakel,1652,30447,1,17/03/2020
"7,157535037",31,Peel en Maas,1894,43311,1,17/03/2020
"1,754078232",31,Nijmegen,268,176731,1,17/03/2020
"2,714597129",33,Maastricht,935,121565,1,17/03/2020
"0,636035606",41,Rotterdam,599,644618,1,17/03/2020
"4,532651277",42,Sittard-Geleen,1883,92661,1,17/03/2020
"11,727538174",49,Uden,856,41782,1,17/03/2020
"6,063230836",49,Meierijstad,1948,80815,1,17/03/2020
"0,648925507",56,Amsterdam,363,862965,1,17/03/2020
"1,700362177",60,Utrecht,344,352866,1,17/03/2020
"4,050465113",88,Tilburg,855,217259,1,17/03/2020
"5,220994926",96,Breda,758,183873,1,17/03/2020
0,0,Schiermonnikoog,88,936,1,18/03/2020
0,0,Vlieland,96,1138,1,18/03/2020
0,0,Ameland,60,3673,1,18/03/2020
0,0,Terschelling,93,4890,1,18/03/2020
0,0,Renswoude,339,5259,1,18/03/2020
0,0,Baarle-Nassau,744,6847,1,18/03/2020
0,0,Noord-Beveland,1695,7308,1,18/03/2020
0,0,Mook en Middelaar,944,7806,1,18/03/2020
0,0,Zoeterwoude,638,8450,1,18/03/2020
0,0,Loppersum,24,9614,1,18/03/2020
0,0,Beemster,370,9748,1,18/03/2020
0,0,Scherpenzeel,279,9873,1,18/03/2020
0,0,Vaals,981,10092,1,18/03/2020
0,0,Laren,417,11195,1,18/03/2020
0,0,Appingedam,3,11721,1,18/03/2020
0,0,Opmeer,432,11779,1,18/03/2020
0,0,Hattem,244,12173,1,18/03/2020
0,0,Reusel-De Mierden,1667,13060,1,18/03/2020
0,0,Beesel,889,13519,1,18/03/2020
0,0,Uitgeest,450,13528,1,18/03/2020
0,0,Texel,448,13547,1,18/03/2020
0,0,Montfoort,335,13996,1,18/03/2020
0,0,Westervoort,293,14944,1,18/03/2020
0,0,Bunnik,312,15192,1,18/03/2020
0,0,Wormerland,880,16329,1,18/03/2020
0,0,Brielle,501,17182,1,18/03/2020
0,0,Olst-Wijhe,1773,18071,1,18/03/2020
0,0,Dantumadiel,1891,18923,1,18/03/2020
0,0,Weesp,457,19334,1,18/03/2020
0,0,Westerveld,1701,19348,1,18/03/2020
0,0,Midden-Delfland,1842,19391,1,18/03/2020
0,0,Drechterland,498,19597,1,18/03/2020
0,0,Rhenen,340,20004,1,18/03/2020
0,0,Brummen,213,20698,1,18/03/2020
0,0,Bunschoten,313,21576,1,18/03/2020
0,0,Woensdrecht,873,21866,1,18/03/2020
0,0,Losser,168,22622,1,18/03/2020
0,0,Lisse,553,22800,1,18/03/2020
0,0,Wierden,189,24351,1,18/03/2020
0,0,Delfzijl,10,24716,1,18/03/2020
0,0,Baarn,308,24767,1,18/03/2020
0,0,Westerwolde,1950,25199,1,18/03/2020
0,0,Borger-Odoorn,1681,25372,1,18/03/2020
0,0,Aa en Hunze,1680,25386,1,18/03/2020
0,0,Ooststellingwerf,85,25497,1,18/03/2020
0,0,Weststellingwerf,98,25840,1,18/03/2020
0,0,Kaag en Braassem,1884,26866,1,18/03/2020
0,0,Aalten,197,27011,1,18/03/2020
0,0,Veendam,47,27491,1,18/03/2020
0,0,Hulst,677,27524,1,18/03/2020
0,0,Achtkarspelen,59,27852,1,18/03/2020
0,0,Winterswijk,294,28903,1,18/03/2020
0,0,Oost Gelre,1586,29704,1,18/03/2020
0,0,Hendrik-Ido-Ambacht,531,30966,1,18/03/2020
0,0,Stadskanaal,37,31789,1,18/03/2020
0,0,Papendrecht,590,32290,1,18/03/2020
0,0,Midden-Drenthe,1731,33178,1,18/03/2020
0,0,Meppel,119,33564,1,18/03/2020
0,0,Twenterand,1700,33792,1,18/03/2020
0,0,Edam-Volendam,385,36099,1,18/03/2020
0,0,Gorinchem,512,36682,1,18/03/2020
0,0,Oldambt,1895,38129,1,18/03/2020
0,0,Rijssen-Holten,1742,38300,1,18/03/2020
0,0,Zuidplas,1892,42762,1,18/03/2020
0,0,Berkelland,1859,43904,1,18/03/2020
0,0,Medemblik,420,44809,1,18/03/2020
0,0,Noardeast-Frysl̢n,1970,45181,1,18/03/2020
0,0,Waadhoeke,1949,46039,1,18/03/2020
0,0,Het Hogeland,1966,47888,1,18/03/2020
0,0,Weert,988,49842,1,18/03/2020
0,0,Heerenveen,74,50257,1,18/03/2020
0,0,Doetinchem,222,57555,1,18/03/2020
0,0,Hardenberg,160,60574,1,18/03/2020
0,0,Assen,106,67963,1,18/03/2020
"1,097333480",1,Eemnes,317,9113,1,18/03/2020
"0,980296049",1,Oudewater,589,10201,1,18/03/2020
"0,918189331",1,Mill en Sint Hubert,815,10891,1,18/03/2020
"0,897021887",1,Doesburg,221,11148,1,18/03/2020
"0,818732602",1,Pekela,765,12214,1,18/03/2020
"0,801089482",1,Grave,786,12483,1,18/03/2020
"0,761035008",1,Bergen (L),893,13140,1,18/03/2020
"0,634598299",1,Harlingen,72,15758,1,18/03/2020
"0,588131506",1,Staphorst,180,17003,1,18/03/2020
"0,587854917",1,Zandvoort,473,17011,1,18/03/2020
"0,540803634",1,Bergeijk,1724,18491,1,18/03/2020
"0,540336089",1,Enkhuizen,388,18507,1,18/03/2020
"0,536970413",1,Oirschot,823,18623,1,18/03/2020
"0,498280931",1,Alblasserdam,482,20069,1,18/03/2020
"0,485083677",1,Roerdalen,1669,20615,1,18/03/2020
"0,481324605",1,Urk,184,20776,1,18/03/2020
"0,470013160",1,Tubbergen,183,21276,1,18/03/2020
"0,460702110",1,Stede Broec,532,21706,1,18/03/2020
"0,457980307",1,Veere,717,21835,1,18/03/2020
"0,455249021",1,Hillegom,534,21966,1,18/03/2020
"0,443026759",1,Rucphen,840,22572,1,18/03/2020
"0,439792418",1,Koggenland,1598,22738,1,18/03/2020
"0,433162956",1,Elburg,230,23086,1,18/03/2020
"0,431294747",1,"Nuenen, Gerwen en Nederwetten",820,23186,1,18/03/2020
"0,416441094",1,Wijdemeren,1696,24013,1,18/03/2020
"0,414765657",1,De Wolden,1690,24110,1,18/03/2020
"0,411912510",1,Haaksbergen,158,24277,1,18/03/2020
"0,409550723",1,Voorst,285,24417,1,18/03/2020
"0,404973069",1,Maasdriel,263,24693,1,18/03/2020
"0,399584432",1,Sliedrecht,610,25026,1,18/03/2020
"0,392480082",1,Voorschoten,626,25479,1,18/03/2020
"0,353157226",1,Waddinxveen,627,28316,1,18/03/2020
"0,350889505",1,Dalfsen,148,28499,1,18/03/2020
"0,349308369",1,Nieuwkoop,569,28628,1,18/03/2020
"0,340413943",1,Krimpen aan den IJssel,542,29376,1,18/03/2020
"0,339858619",1,Uithoorn,451,29424,1,18/03/2020
"0,323519896",1,Valkenswaard,858,30910,1,18/03/2020
"0,319590924",1,Noordenveld,1699,31290,1,18/03/2020
"0,314663310",1,Tytsjerksteradiel,737,31780,1,18/03/2020
"0,297707651",1,Lochem,262,33590,1,18/03/2020
"0,290174685",1,Bodegraven-Reeuwijk,1901,34462,1,18/03/2020
"0,277577305",1,Montferland,1955,36026,1,18/03/2020
"0,270555450",1,Moerdijk,1709,36961,1,18/03/2020
"0,257904782",1,Wageningen,289,38774,1,18/03/2020
"0,249694125",1,Hellevoetsluis,530,40049,1,18/03/2020
"0,230808291",1,Venray,984,43326,1,18/03/2020
"0,227583068",1,Steenwijkerland,1708,43940,1,18/03/2020
"0,220570395",1,Veldhoven,861,45337,1,18/03/2020
"0,216258299",1,Ridderkerk,597,46241,1,18/03/2020
"0,210044319",1,Zutphen,301,47609,1,18/03/2020
"0,209139391",1,Hollands Kroon,1911,47815,1,18/03/2020
"0,179843177",1,Den Helder,400,55604,1,18/03/2020
"0,158652092",1,Westerkwartier,1969,63031,1,18/03/2020
"0,152464590",1,Veenendaal,345,65589,1,18/03/2020
"0,149660271",1,Capelle aan den IJssel,502,66818,1,18/03/2020
"0,137270244",1,Almelo,141,72849,1,18/03/2020
"0,136978796",1,Hoorn,405,73004,1,18/03/2020
"0,128206772",1,Schiedam,606,77999,1,18/03/2020
"0,080035856",1,Zoetermeer,637,124944,1,18/03/2020
"12,091898428",2,Rozendaal,277,1654,1,18/03/2020
"2,049810393",2,Oostzaan,431,9757,1,18/03/2020
"1,785395465",2,Blaricum,376,11202,1,18/03/2020
"1,564333203",2,Kapelle,678,12785,1,18/03/2020
"1,519064256",2,Woudenberg,351,13166,1,18/03/2020
"1,403902850",2,Gulpen-Wittem,1729,14246,1,18/03/2020
"1,214329083",2,Valkenburg aan de Geul,994,16470,1,18/03/2020
"1,196888091",2,Asten,743,16710,1,18/03/2020
"1,171577529",2,Gennep,907,17071,1,18/03/2020
"1,159621963",2,Waalre,866,17247,1,18/03/2020
"1,122775501",2,Ommen,175,17813,1,18/03/2020
"1,056914866",2,Meerssen,938,18923,1,18/03/2020
"0,991325898",2,Bladel,1728,20175,1,18/03/2020
"0,895535754",2,Laarbeek,1659,22333,1,18/03/2020
"0,877192982",2,Borsele,654,22800,1,18/03/2020
"0,855212520",2,Sluis,1714,23386,1,18/03/2020
"0,826514588",2,Putten,273,24198,1,18/03/2020
"0,802214111",2,Cuijk,1684,24931,1,18/03/2020
"0,798275724",2,Steenbergen,851,25054,1,18/03/2020
"0,789515238",2,Duiven,226,25332,1,18/03/2020
"0,775795190",2,Tholen,716,25780,1,18/03/2020
"0,737762367",2,Leiderdorp,547,27109,1,18/03/2020
"0,688112851",2,Boxmeer,756,29065,1,18/03/2020
"0,685025346",2,Diemen,384,29196,1,18/03/2020
"0,672879588",2,Opsterland,86,29723,1,18/03/2020
"0,667244946",2,Bergen (NH),373,29974,1,18/03/2020
"0,662383255",2,Halderberge,1655,30194,1,18/03/2020
"0,628140704",2,Oldenzaal,173,31840,1,18/03/2020
"0,610351563",2,Maassluis,556,32768,1,18/03/2020
"0,592083839",2,Schouwen-Duiveland,1676,33779,1,18/03/2020
"0,558534406",2,Hellendoorn,163,35808,1,18/03/2020
"0,552303104",2,Bronckhorst,1876,36212,1,18/03/2020
"0,539650846",2,Teylingen,1525,37061,1,18/03/2020
"0,510673067",2,Heemskerk,396,39164,1,18/03/2020
"0,506675449",2,Oude IJsselstreek,1509,39473,1,18/03/2020
"0,484578296",2,Huizen,406,41273,1,18/03/2020
"0,466646445",2,Noordwijk,575,42859,1,18/03/2020
"0,465733647",2,Nijkerk,267,42943,1,18/03/2020
"0,459896983",2,Zevenaar,299,43488,1,18/03/2020
"0,453936767",2,De Ronde Venen,736,44059,1,18/03/2020
"0,426903456",2,Noordoostpolder,171,46849,1,18/03/2020
"0,411997363",2,Middelburg,687,48544,1,18/03/2020
"0,371892374",2,Kampen,166,53779,1,18/03/2020
"0,352472595",2,Heerhugowaard,398,56742,1,18/03/2020
"0,328412618",2,Midden-Groningen,1952,60899,1,18/03/2020
"0,306269333",2,Katwijk,537,65302,1,18/03/2020
"0,276227833",2,Vlaardingen,622,72404,1,18/03/2020
"0,222940586",2,S̼dwest-Frysl̢n,1900,89710,1,18/03/2020
"0,186718699",2,Emmen,114,107113,1,18/03/2020
"0,128299708",2,Zaanstad,479,155885,1,18/03/2020
"2,611420613",3,Landsmeer,415,11488,1,18/03/2020
"2,409251526",3,Voerendaal,986,12452,1,18/03/2020
"2,155791894",3,Ouder-Amstel,437,13916,1,18/03/2020
"2,072825261",3,Lopik,331,14473,1,18/03/2020
"2,051141802",3,Westvoorne,614,14626,1,18/03/2020
"1,883357398",3,Beek,888,15929,1,18/03/2020
"1,617599482",3,Heerde,246,18546,1,18/03/2020
"1,572656741",3,West Maas en Waal,668,19076,1,18/03/2020
"1,552634303",3,Someren,847,19322,1,18/03/2020
"1,344748756",3,Zeewolde,50,22309,1,18/03/2020
"1,322867978",3,Reimerswaal,703,22678,1,18/03/2020
"1,292546316",3,Borne,147,23210,1,18/03/2020
"1,281503631",3,Bloemendaal,377,23410,1,18/03/2020
"1,278554381",3,Heiloo,399,23464,1,18/03/2020
"1,144557628",3,Wassenaar,629,26211,1,18/03/2020
"1,135030835",3,Gilze en Rijen,784,26431,1,18/03/2020
"1,091663331",3,Nunspeet,302,27481,1,18/03/2020
"1,054444483",3,Zaltbommel,297,28451,1,18/03/2020
"0,999000999",3,Leusden,327,30030,1,18/03/2020
"0,945537065",3,Aalsmeer,358,31728,1,18/03/2020
"0,890260550",3,Tynaarlo,1730,33698,1,18/03/2020
"0,858614768",3,Hof van Twente,1735,34940,1,18/03/2020
"0,799765402",3,Raalte,177,37511,1,18/03/2020
"0,796749263",3,Goes,664,37653,1,18/03/2020
"0,757671423",3,Geldrop-Mierlo,1771,39595,1,18/03/2020
"0,687442713",3,Rheden,275,43640,1,18/03/2020
"0,657289339",3,Kerkrade,928,45642,1,18/03/2020
"0,616358145",3,Barendrecht,489,48673,1,18/03/2020
"0,561093759",3,Rijswijk,603,53467,1,18/03/2020
"0,549561267",3,Terneuzen,715,54589,1,18/03/2020
"0,538967339",3,Hoogeveen,118,55662,1,18/03/2020
"0,536308055",3,Smallingerland,90,55938,1,18/03/2020
"0,332454177",3,Hilversum,402,90238,1,18/03/2020
"2,608582236",4,Hilvarenbeek,798,15334,1,18/03/2020
"2,505637685",4,Heeze-Leende,1658,15964,1,18/03/2020
"2,366303833",4,Son en Breugel,848,16904,1,18/03/2020
"2,310135720",4,Waterland,852,17315,1,18/03/2020
"2,093144950",4,Eersel,770,19110,1,18/03/2020
"1,777540772",4,Zwartewaterland,1896,22503,1,18/03/2020
"1,686625063",4,Maasgouw,1641,23716,1,18/03/2020
"1,683359987",4,Wijk bij Duurstede,352,23762,1,18/03/2020
"1,664308896",4,Neder-Betuwe,1740,24034,1,18/03/2020
"1,637599279",4,Oegstgeest,579,24426,1,18/03/2020
"1,602499900",4,Stein,971,24961,1,18/03/2020
"1,582841993",4,Albrandswaard,613,25271,1,18/03/2020
"1,558967963",4,Eijsden-Margraten,1903,25658,1,18/03/2020
"1,505570611",4,Buren,214,26568,1,18/03/2020
"1,428979708",4,Langedijk,416,27992,1,18/03/2020
"1,423335587",4,Brunssum,899,28103,1,18/03/2020
"1,400805463",4,Culemborg,216,28555,1,18/03/2020
"1,206818525",4,Epe,232,33145,1,18/03/2020
"0,952880080",4,Tiel,281,41978,1,18/03/2020
"0,901489712",4,Vlissingen,718,44371,1,18/03/2020
"0,860677784",4,Lingewaard,1705,46475,1,18/03/2020
"0,766327567",4,Woerden,632,52197,1,18/03/2020
"0,717978173",4,Vijfheerenlanden,1961,55712,1,18/03/2020
"0,713673994",4,Krimpenerwaard,1931,56048,1,18/03/2020
"0,634558030",4,Nieuwegein,356,63036,1,18/03/2020
"0,585240241",4,Velsen,453,68348,1,18/03/2020
"0,499269818",4,Purmerend,439,80117,1,18/03/2020
"0,495767386",4,Hengelo (O),164,80683,1,18/03/2020
"0,471714801",4,Nissewaard,1930,84797,1,18/03/2020
"0,387735913",4,Delft,503,103163,1,18/03/2020
"0,337114636",4,Dordrecht,505,118654,1,18/03/2020
"0,324920598",4,Leeuwarden,80,123107,1,18/03/2020
"0,259344507",4,Haarlemmermeer,394,154235,1,18/03/2020
"0,251594480",4,Enschede,153,158986,1,18/03/2020
"0,192396491",4,Almere,34,207904,1,18/03/2020
"4,754659566",5,Simpelveld,965,10516,1,18/03/2020
"4,308116491",5,Sint Anthonis,1702,11606,1,18/03/2020
"3,032876380",5,Heumen,252,16486,1,18/03/2020
"2,769929644",5,Hardinxveld-Giessendam,523,18051,1,18/03/2020
"2,659998936",5,Druten,225,18797,1,18/03/2020
"2,118823629",5,Oldebroek,269,23598,1,18/03/2020
"1,919312119",5,Dongen,766,26051,1,18/03/2020
"1,832441545",5,Heemstede,397,27286,1,18/03/2020
"1,626174911",5,Boxtel,757,30747,1,18/03/2020
"1,397741250",5,Castricum,383,35772,1,18/03/2020
"1,132887731",5,Heusden,797,44135,1,18/03/2020
"1,120096776",5,Zwijndrecht,642,44639,1,18/03/2020
"1,074044637",5,Schagen,441,46553,1,18/03/2020
"1,050839621",5,Harderwijk,243,47581,1,18/03/2020
"0,972195217",5,De Fryske Marren,1940,51430,1,18/03/2020
"0,862500216",5,Barneveld,203,57971,1,18/03/2020
"0,748379758",5,Bergen op Zoom,748,66811,1,18/03/2020
"0,500215092",5,Deventer,150,99957,1,18/03/2020
"0,460583283",5,Alkmaar,361,108558,1,18/03/2020
"0,432114770",5,Ede,228,115710,1,18/03/2020
"5,911912504",6,Alphen-Chaam,1723,10149,1,18/03/2020
"2,935420744",6,Cranendonck,1706,20440,1,18/03/2020
"2,776235425",6,Zundert,879,21612,1,18/03/2020
"2,318213430",6,Beuningen,209,25882,1,18/03/2020
"2,277039848",6,Dinkelland,1774,26350,1,18/03/2020
"2,012004963",6,Best,753,29821,1,18/03/2020
"1,896453632",6,Echt-Susteren,1711,31638,1,18/03/2020
"1,457159510",6,Beverwijk,375,41176,1,18/03/2020
"1,211754014",6,Utrechtse Heuvelrug,1581,49515,1,18/03/2020
"1,183501982",6,West Betuwe,1960,50697,1,18/03/2020
"1,030768438",6,Roermond,957,58209,1,18/03/2020
"0,795492211",6,Leidschendam-Voorburg,1916,75425,1,18/03/2020
"0,778897082",6,Roosendaal,1674,77032,1,18/03/2020
"0,552470926",6,Westland,1783,108603,1,18/03/2020
"4,117404859",7,Nederweert,946,17001,1,18/03/2020
"3,253544039",7,Geertruidenberg,779,21515,1,18/03/2020
"2,651916957",7,Vught,865,26396,1,18/03/2020
"2,049180328",7,IJsselstein,353,34160,1,18/03/2020
"1,862147855",7,Landgraaf,882,37591,1,18/03/2020
"1,596060012",7,Molenlanden,1978,43858,1,18/03/2020
"1,410977404",7,Goeree-Overflakkee,1924,49611,1,18/03/2020
"0,956532433",7,Gouda,513,73181,1,18/03/2020
"0,770602611",7,Amstelveen,362,90838,1,18/03/2020
"0,434068149",7,Haarlem,392,161265,1,18/03/2020
"2,978628342",8,Ermelo,233,26858,1,18/03/2020
"2,555747237",8,Renkum,274,31302,1,18/03/2020
"2,472035103",8,Deurne,762,32362,1,18/03/2020
"1,960063702",8,Dronten,303,40815,1,18/03/2020
"1,953554248",8,Wijchen,296,40951,1,18/03/2020
"1,891655435",8,Horst aan de Maas,1507,42291,1,18/03/2020
"0,923190547",8,Hoeksche Waard,1963,86656,1,18/03/2020
"6,340260655",9,Haaren,788,14195,1,18/03/2020
"3,858190080",9,Loon op Zand,809,23327,1,18/03/2020
"3,782625142",9,Goirle,785,23793,1,18/03/2020
"1,893023158",9,Overbetuwe,1734,47543,1,18/03/2020
"1,618239356",9,Oosterhout,826,55616,1,18/03/2020
"1,559386641",9,Gooise Meren,1942,57715,1,18/03/2020
"1,398905745",9,Stichtse Vecht,1904,64336,1,18/03/2020
"0,810913088",9,Alphen aan den Rijn,484,110986,1,18/03/2020
